INDEX,GENERAL,CHOOSE,SPIN,总押注,rtp,rtp_check,base_rtp,base_ways_rtp,free_rtp,free_ways_rtp,总赢钱,Ways赢钱,BaseWays,FreeWays,Hit,Hit率,>5x,>10x,>20x,>50x,>100x,>1000x,触发Free,Free频率,Free次数,FreeSpin,Free重触发,Free平均次数,Free平均倍,main_win_times,main_win_rate,free_win_times,free_win_rate,ok,错误,status,FREE_GENERAL
0,1,1,200000,2000000000,1.0136195,1.0136195,0.65224375,0.65224375,0.36137575,0.36137575,2027239000,2027239000,1304487500,722751500,61053,0.305265,6613,3259,1662,686,240,0,1008,0.00504,27096,27096,121,26.88095238095238,71.7015376984127,60331,0.301655,8677,0.3202317685267198,True,,"{""base"": {""free"": 1008, ""spin"": 200000, ""ways"": [60331, 1304487500]}, ""bet"": 2000000000, ""free"": {""free"": 121, ""spin"": 27096, ""ways"": [8677, 722751500]}, ""free_times"": 27096, ""gt_1000x"": 0, ""gt_100x"": 240, ""gt_10x"": 3259, ""gt_20x"": 1662, ""gt_50x"": 686, ""gt_5x"": 6613, ""hit"": 61053, ""wins"": 2027239000}",1
0,1,1,100000,1000000000,0.96899,0.96899,0.6544195,0.6544195,0.3145705,0.3145705,968990000,968990000,654419500,314570500,30848,0.30848,3297,1556,707,265,98,1,471,0.00471,12696,12696,58,26.955414012738853,66.78779193205945,30513,0.30513,2298,0.18100189035916825,True,,"{""base"": {""free"": 471, ""spin"": 100000, ""ways"": [30513, 654419500]}, ""bet"": 1000000000, ""free"": {""free"": 58, ""spin"": 12696, ""ways"": [2298, 314570500]}, ""free_times"": 12696, ""gt_1000x"": 1, ""gt_100x"": 98, ""gt_10x"": 1556, ""gt_20x"": 707, ""gt_50x"": 265, ""gt_5x"": 3297, ""hit"": 30848, ""wins"": 968990000}",1
0,1,1,100000,1000000000,0.9866900000000001,0.98669,0.644507,0.644507,0.342183,0.342183,986690000,986690000,644507000,342183000,30623,0.30623,3288,1627,771,302,102,1,505,0.00505,13272,13272,48,26.28118811881188,67.7590099009901,30276,0.30276,2139,0.16116636528028933,True,,"{""base"": {""free"": 505, ""spin"": 100000, ""ways"": [30276, 644507000]}, ""bet"": 1000000000, ""free"": {""free"": 48, ""spin"": 13272, ""ways"": [2139, 342183000]}, ""free_times"": 13272, ""gt_1000x"": 1, ""gt_100x"": 102, ""gt_10x"": 1627, ""gt_20x"": 771, ""gt_50x"": 302, ""gt_5x"": 3288, ""hit"": 30623, ""wins"": 986690000}",1
0,1,1,1000000,10000000000,0.9749606000000001,0.9749606,0.6453524,0.6453524,0.3296082,0.3296082,9749606000,9749606000,6453524000,3296082000,307034,0.307034,32954,15691,7453,2844,1061,0,5055,0.005055,133176,133176,494,26.345400593471812,65.20439169139466,303582,0.303582,20905,0.1569727278188262,True,,"{""base"": {""free"": 5055, ""spin"": 1000000, ""ways"": [303582, 6453524000]}, ""bet"": 10000000000, ""free"": {""free"": 494, ""spin"": 133176, ""ways"": [20905, 3296082000]}, ""free_times"": 133176, ""gt_1000x"": 0, ""gt_100x"": 1061, ""gt_10x"": 15691, ""gt_20x"": 7453, ""gt_50x"": 2844, ""gt_5x"": 32954, ""hit"": 307034, ""wins"": 9749606000}",1
0,1,1,1000000,10000000000,0.9812506999999999,0.9812507,0.6482359,0.6482359,0.3330148,0.3330148,9812507000,9812507000,6482359000,3330148000,306885,0.306885,33158,15982,7519,2889,1055,0,5111,0.005111,135192,135192,522,26.45118372138525,65.15648601056544,303394,0.303394,21399,0.1582859932540387,True,,"{""base"": {""free"": 5111, ""spin"": 1000000, ""ways"": [303394, 6482359000]}, ""bet"": 10000000000, ""free"": {""free"": 522, ""spin"": 135192, ""ways"": [21399, 3330148000]}, ""free_times"": 135192, ""gt_1000x"": 0, ""gt_100x"": 1055, ""gt_10x"": 15982, ""gt_20x"": 7519, ""gt_50x"": 2889, ""gt_5x"": 33158, ""hit"": 306885, ""wins"": 9812507000}",1
0,1,1,1000000,10000000000,1.0274939,1.0274939,0.64868065,0.64868065,0.37881325,0.37881325,10274939000,10274939000,6486806500,3788132500,305917,0.305917,33372,16416,8229,3421,1297,0,5092,0.005092,135120,135120,538,26.535742340926944,74.39380400628437,302378,0.302378,43057,0.31865748963883955,True,,"{""base"": {""free"": 5092, ""spin"": 1000000, ""ways"": [302378, 6486806500]}, ""bet"": 10000000000, ""free"": {""free"": 538, ""spin"": 135120, ""ways"": [43057, 3788132500]}, ""free_times"": 135120, ""gt_1000x"": 0, ""gt_100x"": 1297, ""gt_10x"": 16416, ""gt_20x"": 8229, ""gt_50x"": 3421, ""gt_5x"": 33372, ""hit"": 305917, ""wins"": 10274939000}",1
0,1,1,1000000,10000000000,1.0313518,1.0313518,0.65123385,0.65123385,0.38011795,0.38011795,10313518000,10313518000,6512338500,3801179500,307180,0.30718,33455,16414,8049,3502,1369,0,4891,0.004891,131208,131208,576,26.8264158658761,77.71783888775302,303782,0.303782,41455,0.3159487226388635,True,,"{""base"": {""free"": 4891, ""spin"": 1000000, ""ways"": [303782, 6512338500]}, ""bet"": 10000000000, ""free"": {""free"": 576, ""spin"": 131208, ""ways"": [41455, 3801179500]}, ""free_times"": 131208, ""gt_1000x"": 0, ""gt_100x"": 1369, ""gt_10x"": 16414, ""gt_20x"": 8049, ""gt_50x"": 3502, ""gt_5x"": 33455, ""hit"": 307180, ""wins"": 10313518000}",1
0,1,1,1000000,10000000000,1.0073405,1.0073405,0.651938,0.651938,0.3554025,0.3554025,10073405000,10073405000,6519380000,3554025000,307455,0.307455,33510,16284,8149,3353,1151,0,5000,0.005,134208,134208,592,26.8416,71.0805,304013,0.304013,42150,0.31406473533619456,True,,"{""base"": {""free"": 5000, ""spin"": 1000000, ""ways"": [304013, 6519380000]}, ""bet"": 10000000000, ""free"": {""free"": 592, ""spin"": 134208, ""ways"": [42150, 3554025000]}, ""free_times"": 134208, ""gt_1000x"": 0, ""gt_100x"": 1151, ""gt_10x"": 16284, ""gt_20x"": 8149, ""gt_50x"": 3353, ""gt_5x"": 33510, ""hit"": 307455, ""wins"": 10073405000}",1
0,1,1,1000000,10000000000,0.97363995,0.97363995,0.6468521,0.6468521,0.32678785,0.32678785,9736399500,9736399500,6468521000,3267878500,307216,0.307216,33195,16165,7939,3064,982,0,4954,0.004954,133872,133872,624,27.02301170771094,65.9644428744449,303748,0.303748,42480,0.3173180351380423,True,,"{""base"": {""free"": 4954, ""spin"": 1000000, ""ways"": [303748, 6468521000]}, ""bet"": 10000000000, ""free"": {""free"": 624, ""spin"": 133872, ""ways"": [42480, 3267878500]}, ""free_times"": 133872, ""gt_1000x"": 0, ""gt_100x"": 982, ""gt_10x"": 16165, ""gt_20x"": 7939, ""gt_50x"": 3064, ""gt_5x"": 33195, ""hit"": 307216, ""wins"": 9736399500}",1
0,1,1,1000000,10000000000,0.9874632,0.9874632,0.64911615,0.64911615,0.33834705,0.33834705,9874632000,9874632000,6491161500,3383470500,307121,0.307121,33411,16222,7942,3226,1098,0,4928,0.004928,131064,131064,533,26.59577922077922,68.65808644480519,303699,0.303699,41220,0.3145028383080022,True,,"{""base"": {""free"": 4928, ""spin"": 1000000, ""ways"": [303699, 6491161500]}, ""bet"": 10000000000, ""free"": {""free"": 533, ""spin"": 131064, ""ways"": [41220, 3383470500]}, ""free_times"": 131064, ""gt_1000x"": 0, ""gt_100x"": 1098, ""gt_10x"": 16222, ""gt_20x"": 7942, ""gt_50x"": 3226, ""gt_5x"": 33411, ""hit"": 307121, ""wins"": 9874632000}",1
0,1,1,1000000,10000000000,0.9864263,0.9864263,0.64699195,0.64699195,0.33943435,0.33943435,9864263000,9864263000,6469919500,3394343500,306901,0.306901,33025,16079,8057,3228,1051,0,5065,0.005065,136152,136152,608,26.880947680157945,67.01566633761107,303424,0.303424,43021,0.31597773077149066,True,,"{""base"": {""free"": 5065, ""spin"": 1000000, ""ways"": [303424, 6469919500]}, ""bet"": 10000000000, ""free"": {""free"": 608, ""spin"": 136152, ""ways"": [43021, 3394343500]}, ""free_times"": 136152, ""gt_1000x"": 0, ""gt_100x"": 1051, ""gt_10x"": 16079, ""gt_20x"": 8057, ""gt_50x"": 3228, ""gt_5x"": 33025, ""hit"": 306901, ""wins"": 9864263000}",1
0,1,1,1000000,10000000000,0.9982381,0.9982381,0.6515293,0.6515293,0.3467088,0.3467088,9982381000,9982381000,6515293000,3467088000,306794,0.306794,33634,16344,8077,3282,1100,0,5096,0.005096,136824,136824,605,26.849293563579277,68.03547880690738,303288,0.303288,43248,0.3160848973864234,True,,"{""base"": {""free"": 5096, ""spin"": 1000000, ""ways"": [303288, 6515293000]}, ""bet"": 10000000000, ""free"": {""free"": 605, ""spin"": 136824, ""ways"": [43248, 3467088000]}, ""free_times"": 136824, ""gt_1000x"": 0, ""gt_100x"": 1100, ""gt_10x"": 16344, ""gt_20x"": 8077, ""gt_50x"": 3282, ""gt_5x"": 33634, ""hit"": 306794, ""wins"": 9982381000}",1
0,1,1,1000000,10000000000,1.00129745,1.00129745,0.6464498,0.6464498,0.35484765,0.35484765,10012974500,10012974500,6464498000,3548476500,306609,0.306609,33563,16297,8160,3311,1109,0,5144,0.005144,138264,138264,617,26.87869362363919,68.98282465007776,303018,0.303018,43591,0.3152736793380779,True,,"{""base"": {""free"": 5144, ""spin"": 1000000, ""ways"": [303018, 6464498000]}, ""bet"": 10000000000, ""free"": {""free"": 617, ""spin"": 138264, ""ways"": [43591, 3548476500]}, ""free_times"": 138264, ""gt_1000x"": 0, ""gt_100x"": 1109, ""gt_10x"": 16297, ""gt_20x"": 8160, ""gt_50x"": 3311, ""gt_5x"": 33563, ""hit"": 306609, ""wins"": 10012974500}",1
0,1,1,1000000,10000000000,0.9902648000000001,0.9902648,0.65042485,0.65042485,0.33983995,0.33983995,9902648000,9902648000,6504248500,3398399500,307055,0.307055,33370,16298,8212,3222,1026,0,5058,0.005058,135048,135048,569,26.69988137603796,67.18860221431396,303503,0.303503,42782,0.3167910668799242,True,,"{""base"": {""free"": 5058, ""spin"": 1000000, ""ways"": [303503, 6504248500]}, ""bet"": 10000000000, ""free"": {""free"": 569, ""spin"": 135048, ""ways"": [42782, 3398399500]}, ""free_times"": 135048, ""gt_1000x"": 0, ""gt_100x"": 1026, ""gt_10x"": 16298, ""gt_20x"": 8212, ""gt_50x"": 3222, ""gt_5x"": 33370, ""hit"": 307055, ""wins"": 9902648000}",1
0,1,1,1000000,10000000000,0.9830865500000001,0.98308655,0.64824095,0.64824095,0.3348456,0.3348456,9830865500,9830865500,6482409500,3348456000,306498,0.306498,33387,16354,8066,3163,1006,0,5124,0.005124,139632,139632,694,27.250585480093676,65.34847775175643,302946,0.302946,43833,0.31391801306290823,True,,"{""base"": {""free"": 5124, ""spin"": 1000000, ""ways"": [302946, 6482409500]}, ""bet"": 10000000000, ""free"": {""free"": 694, ""spin"": 139632, ""ways"": [43833, 3348456000]}, ""free_times"": 139632, ""gt_1000x"": 0, ""gt_100x"": 1006, ""gt_10x"": 16354, ""gt_20x"": 8066, ""gt_50x"": 3163, ""gt_5x"": 33387, ""hit"": 306498, ""wins"": 9830865500}",1
0,1,1,1000000,10000000000,0.9765789999999999,0.976579,0.64655055,0.64655055,0.33002845,0.33002845,9765790000,9765790000,6465505500,3300284500,306658,0.306658,33360,16020,7910,3099,999,0,4944,0.004944,134016,134016,640,27.106796116504853,66.75332726537218,303196,0.303196,42407,0.31643236628462273,True,,"{""base"": {""free"": 4944, ""spin"": 1000000, ""ways"": [303196, 6465505500]}, ""bet"": 10000000000, ""free"": {""free"": 640, ""spin"": 134016, ""ways"": [42407, 3300284500]}, ""free_times"": 134016, ""gt_1000x"": 0, ""gt_100x"": 999, ""gt_10x"": 16020, ""gt_20x"": 7910, ""gt_50x"": 3099, ""gt_5x"": 33360, ""hit"": 306658, ""wins"": 9765790000}",1
0,1,1,1000000,10000000000,0.9941194,0.9941194,0.6506911,0.6506911,0.3434283,0.3434283,9941194000,9941194000,6506911000,3434283000,306901,0.306901,33195,16089,7997,3327,1094,0,4934,0.004934,132048,132048,568,26.762869882448317,69.60443858937981,303476,0.303476,41365,0.313257300375621,True,,"{""base"": {""free"": 4934, ""spin"": 1000000, ""ways"": [303476, 6506911000]}, ""bet"": 10000000000, ""free"": {""free"": 568, ""spin"": 132048, ""ways"": [41365, 3434283000]}, ""free_times"": 132048, ""gt_1000x"": 0, ""gt_100x"": 1094, ""gt_10x"": 16089, ""gt_20x"": 7997, ""gt_50x"": 3327, ""gt_5x"": 33195, ""hit"": 306901, ""wins"": 9941194000}",1
0,2,1,1000000,10000000000,0.94518445,0.94518445,0.6093454,0.6093454,0.33583905,0.33583905,9451844500,9451844500,6093454000,3358390500,297420,0.29742,31403,15331,7694,3136,1038,0,5069,0.005069,138600,138600,706,27.342671138291575,66.25351154073782,293859,0.293859,43795,0.315981240981241,True,,"{""base"": {""free"": 5069, ""spin"": 1000000, ""ways"": [293859, 6093454000]}, ""bet"": 10000000000, ""free"": {""free"": 706, ""spin"": 138600, ""ways"": [43795, 3358390500]}, ""free_times"": 138600, ""gt_1000x"": 0, ""gt_100x"": 1038, ""gt_10x"": 15331, ""gt_20x"": 7694, ""gt_50x"": 3136, ""gt_5x"": 31403, ""hit"": 297420, ""wins"": 9451844500}",1
0,2,1,1000000,10000000000,0.9357202,0.9357202,0.60814115,0.60814115,0.32757905,0.32757905,9357202000,9357202000,6081411500,3275790500,298532,0.298532,31058,15072,7583,3071,1007,0,4919,0.004919,134160,134160,671,27.27383614555804,66.5946432201667,295113,0.295113,42665,0.31801580202742996,True,,"{""base"": {""free"": 4919, ""spin"": 1000000, ""ways"": [295113, 6081411500]}, ""bet"": 10000000000, ""free"": {""free"": 671, ""spin"": 134160, ""ways"": [42665, 3275790500]}, ""free_times"": 134160, ""gt_1000x"": 0, ""gt_100x"": 1007, ""gt_10x"": 15072, ""gt_20x"": 7583, ""gt_50x"": 3071, ""gt_5x"": 31058, ""hit"": 298532, ""wins"": 9357202000}",1
0,2,1,1000000,10000000000,0.9331358,0.9331358,0.60407965,0.60407965,0.32905615,0.32905615,9331358000,9331358000,6040796500,3290561500,297336,0.297336,30929,15030,7507,3035,992,0,4955,0.004955,133464,133464,606,26.935216952573157,66.40891019172554,293899,0.293899,42223,0.3163624647845112,True,,"{""base"": {""free"": 4955, ""spin"": 1000000, ""ways"": [293899, 6040796500]}, ""bet"": 10000000000, ""free"": {""free"": 606, ""spin"": 133464, ""ways"": [42223, 3290561500]}, ""free_times"": 133464, ""gt_1000x"": 0, ""gt_100x"": 992, ""gt_10x"": 15030, ""gt_20x"": 7507, ""gt_50x"": 3035, ""gt_5x"": 30929, ""hit"": 297336, ""wins"": 9331358000}",1
0,1,2,1000000,10000000000,0.9861740000000001,0.986174,0.6503659,0.6503659,0.3358081,0.3358081,9861740000,9861740000,6503659000,3358081000,306522,0.306522,33235,15953,7510,2827,1122,0,4996,0.004996,63672,63672,310,12.744595676541232,67.21539231385108,303130,0.30313,20378,0.320046488252293,True,,"{""base"": {""free"": 4996, ""spin"": 1000000, ""ways"": [303130, 6503659000]}, ""bet"": 10000000000, ""free"": {""free"": 310, ""spin"": 63672, ""ways"": [20378, 3358081000]}, ""free_times"": 63672, ""gt_1000x"": 0, ""gt_100x"": 1122, ""gt_10x"": 15953, ""gt_20x"": 7510, ""gt_50x"": 2827, ""gt_5x"": 33235, ""hit"": 306522, ""wins"": 9861740000}",2
0,1,2,1000000,10000000000,0.9822075,0.9822075,0.6455164,0.6455164,0.3366911,0.3366911,9822075000,9822075000,6455164000,3366911000,306089,0.306089,32981,15820,7525,2873,1166,0,5076,0.005076,64140,64140,269,12.635933806146571,66.33000394011033,302617,0.302617,20138,0.313969441845962,True,,"{""base"": {""free"": 5076, ""spin"": 1000000, ""ways"": [302617, 6455164000]}, ""bet"": 10000000000, ""free"": {""free"": 269, ""spin"": 64140, ""ways"": [20138, 3366911000]}, ""free_times"": 64140, ""gt_1000x"": 0, ""gt_100x"": 1166, ""gt_10x"": 15820, ""gt_20x"": 7525, ""gt_50x"": 2873, ""gt_5x"": 32981, ""hit"": 306089, ""wins"": 9822075000}",2
0,1,2,1000000,10000000000,0.9798514,0.9798514,0.649076,0.649076,0.3307754,0.3307754,9798514000,9798514000,6490760000,3307754000,307175,0.307175,33342,15820,7365,2724,1109,0,5037,0.005037,63816,63816,281,12.669446098868374,65.66912844947389,303759,0.303759,20039,0.3140121599598847,True,,"{""base"": {""free"": 5037, ""spin"": 1000000, ""ways"": [303759, 6490760000]}, ""bet"": 10000000000, ""free"": {""free"": 281, ""spin"": 63816, ""ways"": [20039, 3307754000]}, ""free_times"": 63816, ""gt_1000x"": 0, ""gt_100x"": 1109, ""gt_10x"": 15820, ""gt_20x"": 7365, ""gt_50x"": 2724, ""gt_5x"": 33342, ""hit"": 307175, ""wins"": 9798514000}",2
0,1,3,1000000,10000000000,0.9790499,0.9790499,0.64929365,0.64929365,0.32975625,0.32975625,9790499000,9790499000,6492936500,3297562500,306847,0.306847,32886,15644,7101,2581,1110,0,4992,0.004992,41456,41456,190,8.304487179487179,66.05694110576923,303566,0.303566,13276,0.3202431493631802,True,,"{""base"": {""free"": 4992, ""spin"": 1000000, ""ways"": [303566, 6492936500]}, ""bet"": 10000000000, ""free"": {""free"": 190, ""spin"": 41456, ""ways"": [13276, 3297562500]}, ""free_times"": 41456, ""gt_1000x"": 0, ""gt_100x"": 1110, ""gt_10x"": 15644, ""gt_20x"": 7101, ""gt_50x"": 2581, ""gt_5x"": 32886, ""hit"": 306847, ""wins"": 9790499000}",3
0,1,3,1000000,10000000000,0.98955675,0.98955675,0.647901,0.647901,0.34165575,0.34165575,9895567500,9895567500,6479010000,3416557500,306455,0.306455,32790,15480,6987,2588,1172,0,4999,0.004999,41528,41528,192,8.307261452290458,68.34481896379276,303109,0.303109,13151,0.3166779040647274,True,,"{""base"": {""free"": 4999, ""spin"": 1000000, ""ways"": [303109, 6479010000]}, ""bet"": 10000000000, ""free"": {""free"": 192, ""spin"": 41528, ""ways"": [13151, 3416557500]}, ""free_times"": 41528, ""gt_1000x"": 0, ""gt_100x"": 1172, ""gt_10x"": 15480, ""gt_20x"": 6987, ""gt_50x"": 2588, ""gt_5x"": 32790, ""hit"": 306455, ""wins"": 9895567500}",3
0,1,3,1000000,10000000000,0.9704209,0.9704209,0.6495421,0.6495421,0.3208788,0.3208788,9704209000,9704209000,6495421000,3208788000,306554,0.306554,32752,15486,6973,2493,1080,0,4916,0.004916,40840,40840,189,8.307567127746134,65.27233523189585,303303,0.303303,12817,0.31383447600391773,True,,"{""base"": {""free"": 4916, ""spin"": 1000000, ""ways"": [303303, 6495421000]}, ""bet"": 10000000000, ""free"": {""free"": 189, ""spin"": 40840, ""ways"": [12817, 3208788000]}, ""free_times"": 40840, ""gt_1000x"": 0, ""gt_100x"": 1080, ""gt_10x"": 15486, ""gt_20x"": 6973, ""gt_50x"": 2493, ""gt_5x"": 32752, ""hit"": 306554, ""wins"": 9704209000}",3
0,1,4,1000000,10000000000,0.97092395,0.97092395,0.65124815,0.65124815,0.3196758,0.3196758,9709239500,9709239500,6512481500,3196758000,306739,0.306739,32707,15176,6792,2395,1068,0,5031,0.005031,30948,30948,127,6.151460942158616,63.5412045319022,303658,0.303658,9751,0.31507690319245185,True,,"{""base"": {""free"": 5031, ""spin"": 1000000, ""ways"": [303658, 6512481500]}, ""bet"": 10000000000, ""free"": {""free"": 127, ""spin"": 30948, ""ways"": [9751, 3196758000]}, ""free_times"": 30948, ""gt_1000x"": 0, ""gt_100x"": 1068, ""gt_10x"": 15176, ""gt_20x"": 6792, ""gt_50x"": 2395, ""gt_5x"": 32707, ""hit"": 306739, ""wins"": 9709239500}",4
0,1,4,1000000,10000000000,0.96262925,0.96262925,0.64376185,0.64376185,0.3188674,0.3188674,9626292500,9626292500,6437618500,3188674000,306742,0.306742,32316,15071,6571,2337,1072,0,4914,0.004914,30204,30204,120,6.146520146520147,64.88958078958079,303635,0.303635,9519,0.3151569328565753,True,,"{""base"": {""free"": 4914, ""spin"": 1000000, ""ways"": [303635, 6437618500]}, ""bet"": 10000000000, ""free"": {""free"": 120, ""spin"": 30204, ""ways"": [9519, 3188674000]}, ""free_times"": 30204, ""gt_1000x"": 0, ""gt_100x"": 1072, ""gt_10x"": 15071, ""gt_20x"": 6571, ""gt_50x"": 2337, ""gt_5x"": 32316, ""hit"": 306742, ""wins"": 9626292500}",4
0,1,4,1000000,10000000000,0.9988125000000001,0.9988125,0.6508447,0.6508447,0.3479678,0.3479678,9988125000,9988125000,6508447000,3479678000,306838,0.306838,32721,15146,6744,2459,1158,2,5108,0.005108,31572,31572,154,6.180892717306186,68.12212216131557,303642,0.303642,9961,0.3155010769035855,True,,"{""base"": {""free"": 5108, ""spin"": 1000000, ""ways"": [303642, 6508447000]}, ""bet"": 10000000000, ""free"": {""free"": 154, ""spin"": 31572, ""ways"": [9961, 3479678000]}, ""free_times"": 31572, ""gt_1000x"": 2, ""gt_100x"": 1158, ""gt_10x"": 15146, ""gt_20x"": 6744, ""gt_50x"": 2459, ""gt_5x"": 32721, ""hit"": 306838, ""wins"": 9988125000}",4
